,TCGA-06-0001-01A,TCGA-06-0002-01A,TCGA-06-0003-01A,TCGA-06-0004-01A,TCGA-06-0005-01A,TCGA-06-0006-01A,TCGA-06-0007-01A,TCGA-06-0008-01A,TCGA-06-0009-01A,TCGA-06-0010-01A,TCGA-06-0011-01A,TCGA-06-0012-01A,TCGA-06-0013-01A,TCGA-06-0014-01A,TCGA-06-0015-01A,TCGA-06-0016-01A,TCGA-06-0017-01A,TCGA-06-0018-01A,TCGA-06-0019-01A,TCGA-06-0020-01A
GENE_0456,5.459431618637297,5.754887502163468,5.672425341971495,5.426264754702098,5.523561956057013,5.832890014164741,5.754887502163468,6.108524456778169,5.807354922057604,5.672425341971495,5.614709844115208,5.672425341971495,5.491853096329675,5.426264754702098,5.554588851677638,5.491853096329675,5.832890014164741,5.584962500721156,5.906890595608519,6.0
GENE_0457,5.584962500721156,5.930737337562887,5.614709844115208,5.977279923499917,5.491853096329675,5.491853096329675,5.491853096329675,5.357552004618084,5.754887502163468,5.20945336562895,5.754887502163468,5.614709844115208,5.727920454563199,5.672425341971495,5.392317422778761,5.491853096329675,5.169925001442312,5.584962500721156,5.906890595608519,5.672425341971495
GENE_0458,5.614709844115208,5.459431618637297,5.392317422778761,5.857980995127572,5.857980995127572,5.977279923499917,5.832890014164741,5.727920454563199,5.906890595608519,6.022367813028454,5.727920454563199,5.357552004618084,5.832890014164741,5.357552004618084,5.882643049361842,5.426264754702098,5.78135971352466,5.754887502163468,5.643856189774724,6.022367813028454
GENE_0459,5.727920454563199,6.0,5.78135971352466,5.700439718141092,5.930737337562887,5.882643049361842,5.906890595608519,5.357552004618084,5.672425341971495,5.357552004618084,5.807354922057604,5.459431618637297,5.523561956057013,5.672425341971495,5.584962500721156,5.882643049361842,5.643856189774724,5.357552004618084,5.807354922057604,5.754887502163468
GENE_0460,5.459431618637297,5.700439718141092,5.727920454563199,5.882643049361842,5.614709844115208,5.954196310386875,5.584962500721156,5.643856189774724,5.523561956057013,5.392317422778761,5.523561956057013,5.357552004618084,5.930737337562887,5.807354922057604,5.643856189774724,5.727920454563199,5.977279923499917,5.78135971352466,5.727920454563199,5.930737337562887
GENE_0461,5.672425341971495,5.20945336562895,5.906890595608519,5.643856189774724,5.459431618637297,5.754887502163468,6.022367813028454,5.672425341971495,5.672425341971495,5.930737337562887,5.426264754702098,5.700439718141092,5.554588851677638,5.754887502163468,5.285402218862249,5.857980995127572,5.930737337562887,6.066089190457772,5.700439718141092,5.754887502163468
GENE_0462,5.727920454563199,5.672425341971495,5.700439718141092,5.554588851677638,5.727920454563199,5.491853096329675,5.954196310386875,5.426264754702098,5.523561956057013,5.614709844115208,5.832890014164741,5.727920454563199,5.857980995127572,6.129283016944966,5.584962500721156,5.700439718141092,5.906890595608519,5.857980995127572,5.491853096329675,5.78135971352466
GENE_0463,5.78135971352466,5.857980995127572,5.78135971352466,6.022367813028454,5.78135971352466,5.906890595608519,5.614709844115208,6.066089190457772,5.614709844115208,5.584962500721156,5.754887502163468,5.459431618637297,5.643856189774724,5.672425341971495,5.584962500721156,5.491853096329675,5.643856189774724,5.523561956057013,5.807354922057604,5.754887502163468
GENE_0464,5.754887502163468,5.426264754702098,6.022367813028454,5.727920454563199,5.554588851677638,5.977279923499917,5.906890595608519,5.643856189774724,6.022367813028454,5.754887502163468,5.584962500721156,5.807354922057604,5.857980995127572,5.643856189774724,5.857980995127572,5.930737337562887,5.700439718141092,5.0,5.285402218862249,5.700439718141092
GENE_0465,5.523561956057013,5.554588851677638,5.643856189774724,5.727920454563199,5.321928094887363,5.700439718141092,5.554588851677638,5.672425341971495,5.672425341971495,5.954196310386875,5.807354922057604,5.523561956057013,5.727920454563199,5.672425341971495,5.832890014164741,5.672425341971495,5.906890595608519,5.754887502163468,5.584962500721156,5.491853096329675
GENE_0466,5.247927513443585,5.754887502163468,5.78135971352466,5.584962500721156,5.807354922057604,5.554588851677638,5.643856189774724,5.459431618637297,5.807354922057604,6.20945336562895,5.754887502163468,5.20945336562895,5.672425341971495,5.807354922057604,5.459431618637297,5.357552004618084,5.807354922057604,5.882643049361842,5.426264754702098,5.523561956057013
GENE_0467,5.614709844115208,5.584962500721156,5.78135971352466,5.906890595608519,5.857980995127572,5.614709844115208,5.643856189774724,5.426264754702098,5.614709844115208,5.247927513443585,5.832890014164741,5.700439718141092,5.459431618637297,5.491853096329675,5.169925001442312,5.491853096329675,5.321928094887363,5.727920454563199,5.700439718141092,5.78135971352466
GENE_0468,5.584962500721156,5.554588851677638,5.643856189774724,5.643856189774724,5.807354922057604,5.700439718141092,5.78135971352466,5.754887502163468,5.643856189774724,5.930737337562887,5.614709844115208,5.882643049361842,6.044394119358453,5.700439718141092,5.643856189774724,5.977279923499917,5.672425341971495,5.832890014164741,5.554588851677638,5.523561956057013
GENE_0469,5.523561956057013,5.832890014164741,5.614709844115208,5.643856189774724,5.857980995127572,5.672425341971495,5.977279923499917,5.672425341971495,5.554588851677638,5.643856189774724,5.321928094887363,5.643856189774724,5.643856189774724,5.672425341971495,5.426264754702098,5.727920454563199,5.727920454563199,5.491853096329675,5.832890014164741,5.584962500721156
GENE_0470,5.321928094887363,5.087462841250339,5.754887502163468,5.754887502163468,5.930737337562887,5.882643049361842,5.614709844115208,5.807354922057604,5.523561956057013,5.584962500721156,5.754887502163468,5.392317422778761,5.643856189774724,5.554588851677638,5.357552004618084,5.832890014164741,5.882643049361842,5.643856189774724,5.78135971352466,5.807354922057604
GENE_0471,5.321928094887363,5.78135971352466,5.672425341971495,5.727920454563199,5.807354922057604,5.832890014164741,5.754887502163468,5.832890014164741,5.78135971352466,5.357552004618084,5.491853096329675,5.584962500721156,5.832890014164741,5.614709844115208,5.832890014164741,5.78135971352466,5.614709844115208,5.247927513443585,5.554588851677638,5.426264754702098
GENE_0472,5.754887502163468,5.754887502163468,5.727920454563199,5.392317422778761,5.357552004618084,5.554588851677638,5.554588851677638,5.584962500721156,5.754887502163468,5.554588851677638,5.614709844115208,5.754887502163468,5.523561956057013,5.459431618637297,5.20945336562895,5.727920454563199,5.087462841250339,5.857980995127572,5.459431618637297,5.700439718141092
GENE_0473,5.20945336562895,5.857980995127572,5.78135971352466,5.807354922057604,5.954196310386875,5.321928094887363,5.491853096329675,5.614709844115208,5.357552004618084,5.584962500721156,5.832890014164741,5.672425341971495,5.523561956057013,5.807354922057604,5.554588851677638,5.614709844115208,5.523561956057013,5.426264754702098,5.832890014164741,5.459431618637297
GENE_0474,5.807354922057604,5.523561956057013,5.584962500721156,5.807354922057604,5.491853096329675,5.392317422778761,5.247927513443585,5.832890014164741,6.149747119504682,5.78135971352466,5.700439718141092,5.643856189774724,5.614709844115208,5.807354922057604,5.727920454563199,5.392317422778761,5.954196310386875,5.491853096329675,5.672425341971495,5.554588851677638
GENE_0475,5.247927513443585,5.700439718141092,5.930737337562887,5.78135971352466,5.614709844115208,5.672425341971495,5.672425341971495,5.832890014164741,5.727920454563199,6.066089190457772,5.727920454563199,5.584962500721156,5.882643049361842,5.807354922057604,5.643856189774724,5.491853096329675,5.643856189774724,5.643856189774724,5.78135971352466,5.807354922057604
GENE_0476,5.614709844115208,5.807354922057604,5.357552004618084,6.066089190457772,5.700439718141092,5.78135971352466,5.832890014164741,5.426264754702098,5.321928094887363,5.754887502163468,5.882643049361842,5.392317422778761,5.459431618637297,5.614709844115208,5.523561956057013,5.672425341971495,5.906890595608519,5.491853096329675,5.832890014164741,5.700439718141092
GENE_0477,5.78135971352466,5.672425341971495,5.584962500721156,6.022367813028454,5.857980995127572,5.754887502163468,5.426264754702098,5.832890014164741,5.807354922057604,5.882643049361842,5.78135971352466,5.807354922057604,5.727920454563199,5.426264754702098,5.285402218862249,5.882643049361842,5.20945336562895,5.807354922057604,5.523561956057013,5.614709844115208
GENE_0478,5.584962500721156,5.727920454563199,5.754887502163468,6.022367813028454,5.807354922057604,5.491853096329675,5.672425341971495,5.392317422778761,5.727920454563199,5.672425341971495,5.754887502163468,5.614709844115208,5.321928094887363,5.643856189774724,5.392317422778761,5.727920454563199,5.672425341971495,5.857980995127572,5.643856189774724,5.643856189774724
GENE_0479,5.754887502163468,5.754887502163468,5.426264754702098,5.954196310386875,6.169925001442312,5.954196310386875,5.491853096329675,5.392317422778761,5.643856189774724,5.807354922057604,5.491853096329675,5.700439718141092,5.672425341971495,5.700439718141092,5.392317422778761,5.459431618637297,5.727920454563199,5.491853096329675,6.149747119504682,5.954196310386875
GENE_0480,5.357552004618084,6.044394119358453,5.906890595608519,5.700439718141092,5.977279923499917,5.754887502163468,5.491853096329675,5.321928094887363,5.78135971352466,5.643856189774724,5.321928094887363,5.78135971352466,5.700439718141092,5.727920454563199,5.392317422778761,5.392317422778761,5.857980995127572,5.754887502163468,5.614709844115208,5.807354922057604
GENE_0481,5.614709844115208,5.700439718141092,5.169925001442312,5.954196310386875,5.832890014164741,5.584962500721156,5.554588851677638,5.584962500721156,5.643856189774724,5.321928094887363,5.807354922057604,5.857980995127572,5.491853096329675,5.459431618637297,5.426264754702098,5.285402218862249,5.727920454563199,5.882643049361842,5.977279923499917,5.977279923499917
GENE_0482,5.672425341971495,5.832890014164741,5.807354922057604,5.832890014164741,5.614709844115208,5.672425341971495,5.643856189774724,5.700439718141092,5.672425341971495,5.754887502163468,5.554588851677638,5.392317422778761,5.954196310386875,5.700439718141092,5.672425341971495,5.614709844115208,5.614709844115208,5.129283016944966,5.357552004618084,5.954196310386875
GENE_0483,5.832890014164741,5.614709844115208,5.392317422778761,5.20945336562895,5.906890595608519,5.672425341971495,5.857980995127572,5.807354922057604,5.78135971352466,5.491853096329675,5.857980995127572,5.044394119358453,5.459431618637297,5.807354922057604,5.930737337562887,5.643856189774724,5.930737337562887,5.584962500721156,5.554588851677638,5.643856189774724
GENE_0484,5.727920454563199,5.523561956057013,5.643856189774724,5.807354922057604,5.977279923499917,5.807354922057604,5.857980995127572,5.807354922057604,5.247927513443585,5.700439718141092,5.087462841250339,5.672425341971495,5.426264754702098,5.727920454563199,5.727920454563199,5.643856189774724,6.0,5.321928094887363,5.727920454563199,5.554588851677638
GENE_0485,5.357552004618084,5.906890595608519,5.584962500721156,5.930737337562887,5.700439718141092,5.882643049361842,5.584962500721156,5.459431618637297,5.672425341971495,5.614709844115208,5.614709844115208,5.584962500721156,6.149747119504682,5.78135971352466,5.523561956057013,5.523561956057013,5.754887502163468,5.832890014164741,5.727920454563199,5.672425341971495
GENE_0486,5.954196310386875,5.700439718141092,5.584962500721156,5.672425341971495,5.459431618637297,5.700439718141092,5.523561956057013,5.392317422778761,6.066089190457772,5.807354922057604,5.754887502163468,5.643856189774724,5.459431618637297,5.643856189774724,5.882643049361842,5.584962500721156,5.584962500721156,5.643856189774724,5.700439718141092,5.643856189774724
GENE_0487,6.066089190457772,5.491853096329675,5.392317422778761,5.832890014164741,5.643856189774724,5.930737337562887,5.643856189774724,5.672425341971495,5.491853096329675,5.857980995127572,5.614709844115208,5.727920454563199,5.672425341971495,5.672425341971495,5.672425341971495,5.523561956057013,5.906890595608519,5.727920454563199,5.491853096329675,5.129283016944966
GENE_0488,5.584962500721156,5.78135971352466,5.832890014164741,5.930737337562887,5.906890595608519,6.022367813028454,5.285402218862249,5.672425341971495,5.832890014164741,5.554588851677638,5.754887502163468,5.523561956057013,5.554588851677638,5.614709844115208,5.584962500721156,5.930737337562887,5.584962500721156,5.832890014164741,6.066089190457772,5.614709844115208
GENE_0489,5.672425341971495,5.554588851677638,5.392317422778761,6.0,5.882643049361842,5.954196310386875,5.247927513443585,5.554588851677638,5.554588851677638,5.491853096329675,5.491853096329675,5.906890595608519,5.906890595608519,5.459431618637297,5.727920454563199,5.78135971352466,5.78135971352466,5.643856189774724,5.78135971352466,5.882643049361842
GENE_0490,5.754887502163468,5.426264754702098,5.426264754702098,5.614709844115208,5.459431618637297,5.554588851677638,5.832890014164741,5.554588851677638,5.554588851677638,5.554588851677638,5.727920454563199,5.554588851677638,5.614709844115208,5.672425341971495,5.584962500721156,5.78135971352466,5.584962500721156,5.930737337562887,5.832890014164741,5.643856189774724
GENE_0491,5.643856189774724,5.523561956057013,5.554588851677638,5.857980995127572,5.954196310386875,5.554588851677638,5.554588851677638,5.882643049361842,5.727920454563199,5.426264754702098,5.754887502163468,5.857980995127572,5.392317422778761,5.321928094887363,5.584962500721156,5.857980995127572,5.807354922057604,5.584962500721156,5.78135971352466,5.727920454563199
GENE_0492,5.614709844115208,5.426264754702098,5.584962500721156,5.727920454563199,5.857980995127572,5.78135971352466,5.459431618637297,5.727920454563199,5.357552004618084,5.554588851677638,5.672425341971495,5.700439718141092,5.357552004618084,5.523561956057013,5.700439718141092,5.491853096329675,5.807354922057604,5.614709844115208,5.672425341971495,5.523561956057013
GENE_0493,5.321928094887363,5.285402218862249,5.044394119358453,5.700439718141092,5.523561956057013,5.584962500721156,5.700439718141092,5.930737337562887,5.643856189774724,5.672425341971495,5.727920454563199,5.754887502163468,5.727920454563199,5.643856189774724,5.906890595608519,5.491853096329675,5.78135971352466,5.523561956057013,5.523561956057013,5.727920454563199
GENE_0494,5.247927513443585,5.807354922057604,5.459431618637297,5.523561956057013,5.584962500721156,5.459431618637297,5.426264754702098,5.614709844115208,5.491853096329675,5.78135971352466,5.727920454563199,5.554588851677638,5.643856189774724,5.930737337562887,5.459431618637297,5.523561956057013,5.584962500721156,5.906890595608519,5.614709844115208,6.087462841250339
GENE_0495,6.087462841250339,5.392317422778761,5.285402218862249,5.672425341971495,5.614709844115208,5.584962500721156,5.459431618637297,5.643856189774724,5.426264754702098,5.672425341971495,5.700439718141092,5.78135971352466,5.807354922057604,5.754887502163468,5.285402218862249,5.392317422778761,6.044394119358453,6.149747119504682,5.643856189774724,5.754887502163468
GENE_0496,5.426264754702098,5.807354922057604,5.882643049361842,5.321928094887363,5.554588851677638,5.459431618637297,5.523561956057013,5.832890014164741,5.672425341971495,5.523561956057013,5.727920454563199,5.584962500721156,5.857980995127572,5.807354922057604,5.643856189774724,5.554588851677638,5.459431618637297,6.066089190457772,5.554588851677638,5.754887502163468
GENE_0497,5.426264754702098,5.614709844115208,5.584962500721156,5.321928094887363,5.357552004618084,5.700439718141092,5.832890014164741,5.727920454563199,5.643856189774724,5.426264754702098,5.807354922057604,5.392317422778761,5.727920454563199,5.426264754702098,5.832890014164741,5.727920454563199,6.022367813028454,5.832890014164741,5.700439718141092,5.930737337562887
